,property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score,area_to_bedroom_ratio
1029,flat,Prime Habitat,0.271,6049.107142857143,448.0,Carpet area: 448 (41.62 sq.m.),0.0,2.0,1,10.0,South,sector 99a,,,,,,relatively new,0.0,,,447.993518,89.0,inf
1030,flat,DLF New Town Heights 24.0,1.4,5942.275042444821,2356.0,Super Built up area 2356(218.88 sq.m.),0.0,4.0,3+,20.0,South-East,sector 86,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,2356.0,,,78.0,inf
1031,flat,DLF New Town Heights 24.0,1.25,6476.683937823835,1930.0,Super Built up area 1930(179.3 sq.m.),2.0,4.0,3+,2.0,South-West,sector 86,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,1930.0,,,78.0,965.0
1032,flat,SS The Leaf3.8,1.18,10727.272727272728,1100.0,Super Built up area 1741(161.74 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),0.0,2.0,3,9.0,North-East,sector 85,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1741.0,1700.0,1100.0,204.0,inf
1033,flat,SS The Leaf3.8,1.1,9565.217391304348,1150.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),0.0,2.0,3,10.0,West,sector 85,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1640.0,1600.0,1150.0,213.0,inf
1034,flat,M3M Woodshire4.0,1.21,6227.483273288729,1943.0,Super Built up area 1943(180.51 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),0.0,3.0,3,7.0,East,sector 107,,,,,,moderately old,1.0,1943.0,,1500.0,188.0,inf
1035,flat,Indiabulls Enigma,3.45,10147.058823529413,3400.0,Super Built up area 3400(315.87 sq.m.),0.0,4.0,3,9.0,North,sector 110,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,3400.0,,,173.0,inf
1036,flat,Shapoorji Pallonji Joyville Gurugram4.0,1.95,10529.15766738661,1852.0,Super Built up area 1852(172.06 sq.m.),0.0,3.0,3,10.0,North-East,sector 102,,,,,,relatively new,0.0,1852.0,,,72.0,inf
1037,flat,Puri Diplomatic Greens3.9,3.65,12372.881355932202,2950.0,Super Built up area 2950(274.06 sq.m.),0.0,5.0,3+,17.0,West,sector 111,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,2950.0,,,180.0,inf
1038,flat,Emaar MGF The Palm Drive4.1,3.4,15454.545454545454,2200.0,Super Built up area 2200(204.39 sq.m.),0.0,4.0,3,9.0,East,sector 66,0.0,1.0,0.0,0.0,1.0,relatively new,1.0,2200.0,,,140.0,inf
1039,flat,La Vida by Tata Housing,3.05,15561.22448979592,1960.0,Super Built up area 2690(249.91 sq.m.)Built Up area: 2150 sq.ft. (199.74 sq.m.)Carpet area: 1960 sq.ft. (182.09 sq.m.),1.0,4.0,3,3.0,North-West,sector 113,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2690.0,2150.0,1960.0,237.0,1960.0
1040,flat,La Vida by Tata Housing,2.35,13352.272727272728,1760.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 1930 sq.ft. (179.3 sq.m.)Carpet area: 1760 sq.ft. (163.51 sq.m.),1.0,4.0,3,3.0,West,sector 113,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2217.0,1930.0,1760.0,237.0,1760.0
1041,flat,Pareena Coban Residences,1.05,6774.193548387097,1550.0,Super Built up area 1550(144 sq.m.)Built Up area: 1390 sq.ft. (129.14 sq.m.)Carpet area: 1240 sq.ft. (115.2 sq.m.),1.0,2.0,3,2.0,East,sector 99a,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1550.0,1390.0,1240.0,56.0,1550.0
1042,flat,Pareena Coban Residences,1.02,8793.103448275862,1160.0,Super Built up area 1550(144 sq.m.)Built Up area: 1430 sq.ft. (132.85 sq.m.)Carpet area: 1160 sq.ft. (107.77 sq.m.),1.0,2.0,3,3.0,North,sector 99a,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1550.0,1430.0,1160.0,237.0,1160.0
1043,flat,Pareena Coban Residences,1.08,6625.766871165644,1630.0,Super Built up area 1997(185.53 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1630 sq.ft. (151.43 sq.m.),2.0,5.0,3,2.0,West,sector 99a,0.0,1.0,0.0,1.0,0.0,relatively new,0.0,1997.0,1750.0,1630.0,56.0,815.0
1044,flat,Tata Gurgaon Gateway3.8,1.75,10441.527446300715,1676.0,Super Built up area 1580(146.79 sq.m.),0.0,2.0,2,10.0,North,sector 113,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1580.0,,,135.0,inf
1045,flat,Tata Gurgaon Gateway3.8,2.45,10788.19903126376,2271.0,Super Built up area 2225(206.71 sq.m.),0.0,3.0,3,8.0,North,sector 113,,,,,,relatively new,0.0,2225.0,,,150.0,inf
1046,flat,Tata Gurgaon Gateway3.8,6.0,9139.37547600914,6565.0,Carpet area: 6565 (609.91 sq.m.),0.0,6.0,3+,24.0,North,sector 113,,,,,,moderately old,0.0,,,6565.010248999999,156.0,inf
1047,flat,ATS Kocoon,1.68,9627.507163323782,1745.0,Super Built up area 1745(162.12 sq.m.),0.0,3.0,3,8.0,North-East,sector 109,,,,,,relatively new,0.0,1745.0,,,190.0,inf
1048,flat,Shapoorji Pallonji Joyville Gurugram4.0,1.26,10039.8406374502,1255.0,Super Built up area 1215(112.88 sq.m.),0.0,2.0,2,10.0,North,sector 102,,,,,,relatively new,0.0,1215.0,,,148.0,inf
1049,flat,Conscient Heritage Max4.3,1.82,9009.90099009901,2020.0,Super Built up area 1942(180.42 sq.m.),0.0,4.0,3+,12.0,North-East,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1942.0,,,132.0,inf
1050,flat,Puri Diplomatic Greens4.0,2.58,11727.272727272728,2200.0,Super Built up area 2200(204.39 sq.m.),0.0,4.0,2,9.0,East,sector 111,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2200.0,,,149.0,inf
1051,flat,La Vida by Tata Housing,1.75,10491.606714628297,1668.0,Super Built up area 1573(146.14 sq.m.),0.0,2.0,3,10.0,East,sector 113,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1573.0,,,133.0,inf
1052,flat,Sobha City,2.6,15195.791934541205,1711.0,Super Built up area 1711(158.96 sq.m.),0.0,3.0,2,8.0,East,sector 108,,,,,,relatively new,0.0,1711.0,,,138.0,inf
1053,flat,Sobha City,2.9,14478.282576135796,2003.0,Super Built up area 2003(186.08 sq.m.),0.0,4.0,2,11.0,North-East,sector 108,,,,,,relatively new,0.0,2003.0,,,156.0,inf
1054,flat,M3M Woodshire4.0,1.4,5929.690808979246,2361.0,Super Built up area 2361(219.34 sq.m.),0.0,4.0,3+,6.0,North-East,sector 107,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2361.0,,,165.0,inf
1055,flat,ATS Tourmaline3.9,2.95,9365.079365079366,3150.0,Super Built up area 3150(292.64 sq.m.),0.0,5.0,3+,10.0,North-East,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,3150.0,,,140.0,inf
1056,flat,ATS Tourmaline3.9,2.25,8704.061895551256,2585.0,Super Built up area 2585(240.15 sq.m.),0.0,4.0,3,14.0,North-East,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2585.0,,,140.0,inf
1057,flat,ATS Tourmaline3.9,1.4,8000.0,1750.0,Super Built up area 1750(162.58 sq.m.),0.0,3.0,3+,9.0,East,sector 109,,,,,,relatively new,0.0,1750.0,,,134.0,inf
1058,flat,SBTL Caladium,1.26,6542.056074766355,1926.0,Super Built up area 1880(174.66 sq.m.),0.0,2.0,3,8.0,North-East,sector 109,,,,,,relatively new,0.0,1880.0,,,143.0,inf
1059,flat,Tulip Violet4.2,1.7,8625.063419583968,1971.0,Super Built up area 1970(183.02 sq.m.),0.0,4.0,1,12.0,North-West,sector 69,,,,,,relatively new,0.0,1970.0,,,125.0,inf
1060,flat,Tulip Violet4.2,1.43,9039.190897597977,1582.0,Super Built up area 1578(146.6 sq.m.),3.0,3.0,2,1.0,North-East,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1578.0,,,146.0,527.3333333333334
1061,flat,Tulip Violet4.2,1.3,8285.5321861058,1569.0,Super Built up area 1568(145.67 sq.m.),0.0,3.0,1,12.0,South-West,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1568.0,,,123.0,inf
1062,flat,Tulip Violet4.3,1.32,8413.00191204589,1569.0,Super Built up area 1568(145.67 sq.m.),0.0,3.0,1,12.0,South-East,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1568.0,,,123.0,inf
1063,flat,Tulip Violet4.3,2.0,9950.248756218904,2010.0,Super Built up area 2010(186.74 sq.m.),,4.0,2,,West,sector 69,,,,,,relatively new,0.0,2010.0,,,132.0,
1064,flat,Tulip Violet4.2,1.43,8887.507768800497,1609.0,Super Built up area 1608(149.39 sq.m.),3.0,3.0,2,1.0,North-West,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1608.0,,,123.0,536.3333333333334
1065,flat,DLF The Ultima4.0,3.46,12047.353760445683,2872.0,Super Built up area 2872(266.82 sq.m.),0.0,4.0,3+,10.0,East,sector 81,0.0,1.0,0.0,0.0,0.0,new,2.0,2872.0,,,223.0,inf
1066,flat,DLF The Ultima4.0,2.25,10553.470919324578,2132.0,Super Built up area 2132(198.07 sq.m.),0.0,3.0,3+,6.0,East,sector 81,0.0,1.0,0.0,0.0,0.0,new,2.0,2132.0,,,232.0,inf
1067,flat,ATS Kocoon,1.7,9742.120343839542,1745.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),0.0,3.0,3,21.0,West,sector 109,,,,,,moderately old,0.0,1745.0,1550.0,1250.0,56.0,inf
1068,flat,SBTL Caladium,1.8,7072.691552062868,2545.0,Super Built up area 2545(236.44 sq.m.)Carpet area: 1527 sq.ft. (141.86 sq.m.),0.0,3.0,3+,10.0,East,sector 109,,,,,,relatively new,0.0,2545.0,,1527.0,223.0,inf
1069,flat,SBTL Caladium,1.35,7180.851063829788,1880.0,Super Built up area 1880(174.66 sq.m.)Carpet area: 1128 sq.ft. (104.79 sq.m.),0.0,2.0,3+,12.0,West,sector 109,,,,,,relatively new,0.0,1880.0,,1128.0,176.0,inf
1070,flat,M3M Golfestate4.4,5.4,18126.888217522657,2979.0,Super Built up area 2979(276.76 sq.m.),0.0,4.0,3,19.0,North-East,sector 65,1.0,1.0,0.0,0.0,0.0,moderately old,1.0,2979.0,,,245.0,inf
1071,flat,Shree Arihant Apartment,1.55,7380.952380952381,2100.0,Super Built up area 2100(195.1 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),1.0,3.0,3+,3.0,North-East,sector 54,0.0,0.0,1.0,1.0,0.0,moderately old,1.0,2100.0,2000.0,1900.0,182.0,2100.0
1072,flat,M3M Skywalk,1.6,9512.485136741974,1682.0,Super Built up area 1682(156.26 sq.m.)Carpet area: 1345 sq.ft. (124.95 sq.m.),0.0,2.0,2,26.0,South,sector 74,,,,,,relatively new,1.0,1682.0,,1345.0,212.0,inf
1073,flat,The Lions CGHS,2.09,8708.333333333334,2400.0,Super Built up area 2400(222.97 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),1.0,4.0,3+,7.0,East,sector 56,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,2400.0,2300.0,2200.0,188.0,2400.0
1074,flat,Sunischit Apartments,1.75,7954.545454545455,2200.0,Super Built up area 2200(204.39 sq.m.)Built Up area: 2100 sq.ft. (195.1 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),0.0,3.0,3+,6.0,North-East,sector 54,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,2200.0,2100.0,2000.0,180.0,inf
1075,flat,Emaar Palm Gardens4.1,1.38,8023.255813953488,1720.0,Super Built up area 1720(159.79 sq.m.)Built Up area: 1350 sq.ft. (125.42 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),1.0,3.0,3,5.0,South-West,sector 83,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,1720.0,1350.0,1150.0,15.0,1720.0
1076,flat,Emaar MGF Emerald Floors Premier3.8,2.25,13636.363636363636,1650.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),1.0,3.0,3,3.0,South-West,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,1650.0,1600.0,1350.0,56.0,1650.0
1077,flat,DLF The Ultima4.0,2.4,11412.268188302423,2103.0,Super Built up area 2103(195.38 sq.m.),0.0,4.0,3+,19.0,North-West,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,2103.0,,,237.0,inf
1078,flat,Emaar Palm Gardens4.1,1.72,9052.631578947368,1900.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),1.0,3.0,3,4.0,South,sector 83,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,1900.0,1600.0,1240.04,229.0,1900.0
1079,flat,Umang Monsoon Breeze,0.88,4746.4940668824165,1854.0,Super Built up area 1854(172.24 sq.m.)Built Up area: 1668 sq.ft. (154.96 sq.m.)Carpet area: 1501 sq.ft. (139.45 sq.m.),0.0,4.0,3,8.0,North-West,sector 78,0.0,1.0,1.0,0.0,0.0,moderately old,0.0,1854.0,1668.0,1501.0,173.0,inf
1080,flat,Emaar Palm Gardens4.1,3.15,8400.0,3750.0,Super Built up area 3750(348.39 sq.m.)Built Up area: 3200 sq.ft. (297.29 sq.m.)Carpet area: 2444.94 sq.ft. (227.14 sq.m.),0.0,7.0,3+,15.0,West,sector 83,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,3750.0,3200.0,2444.94,229.0,inf
1081,flat,BPTP Terra3.8,1.72,9497.515184980672,1811.0,Super Built up area 1811(168.25 sq.m.)Carpet area: 996.3 sq.ft. (92.56 sq.m.),0.0,3.0,3,9.0,South,sector 37d,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1811.0,,996.3,31.0,inf
1082,flat,M3M Skywalk,1.47,10953.800298062592,1342.0,Super Built up area 1415(131.46 sq.m.),0.0,2.0,3,26.0,,sector 74,,,,,,new,1.0,1415.0,,,51.0,inf
1083,flat,CHD Avenue 713.6,1.1,6104.328523862375,1802.0,Super Built up area 1802(167.41 sq.m.),1.0,4.0,3,3.0,South,sector 71,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,1802.0,,,33.0,1802.0
1084,flat,CHD Avenue 713.6,1.32,6019.151846785226,2193.0,Super Built up area 2193(203.74 sq.m.),0.0,4.0,3,14.0,South,sector 71,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2193.0,,,95.0,inf
1085,flat,CHD Avenue 713.6,1.3,5531.914893617021,2350.0,Super Built up area 2350(218.32 sq.m.),1.0,4.0,3,5.0,North-East,sector 71,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2350.0,,,179.0,2350.0
1086,flat,CHD Avenue 713.6,1.35,5744.68085106383,2350.0,Super Built up area 2350(218.32 sq.m.),0.0,4.0,3,8.0,North-West,sector 71,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2350.0,,,33.0,inf
1087,flat,BPTP Mansions Park Prime,3.0,10853.83502170767,2764.0,Super Built up area 2764(256.78 sq.m.)Built Up area: 2700 sq.ft. (250.84 sq.m.)Carpet area: 2500 sq.ft. (232.26 sq.m.),1.0,4.0,3,3.0,North,sector 66,1.0,1.0,1.0,1.0,0.0,relatively new,1.0,2764.0,2700.0,2500.0,237.0,2764.0
1088,flat,DLF The Skycourt4.2,1.6,8294.45308449974,1929.0,Super Built up area 1929(179.21 sq.m.)Built Up area: 1548 sq.ft. (143.81 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),0.0,3.0,3+,9.0,North-East,sector 86,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,1929.0,1548.0,1300.0,230.0,inf
1089,flat,Bestech Park View City 23.9,3.0,12589.17331095258,2383.0,Super Built up area 2383(221.39 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),1.0,4.0,3,5.0,North-East,sector 49,0.0,1.0,1.0,0.0,0.0,moderately old,1.0,2383.0,2200.0,2000.0,187.0,2383.0
1090,flat,HSIIDC Sidco Aravali,0.9,3477.5888717156104,2588.0,Super Built up area 2588(240.43 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.),0.0,3.0,3+,8.0,East,sector 1,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2588.0,1900.0,,37.0,inf
1091,flat,Sunischit Apartments,1.75,7954.545454545455,2200.0,Super Built up area 2200(204.39 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),1.0,4.0,3+,5.0,East,sector 54,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,2200.0,1900.0,1700.0,97.0,2200.0
1092,flat,Shapoorji Pallonji Joyville Gurugram4.0,2.0,10799.136069114473,1852.0,Super Built up area 1852(172.06 sq.m.),0.0,3.0,3,9.0,South-East,sector 102,,,,,,relatively new,0.0,1852.0,,,49.0,inf
1093,flat,Shapoorji Pallonji Joyville Gurugram4.0,1.8,10638.297872340425,1692.0,Super Built up area 1692(157.19 sq.m.),1.0,3.0,3,5.0,North,sector 102,,,,,,relatively new,0.0,1692.0,,,56.0,1692.0
1094,flat,ATS Kocoon,1.6,9169.054441260743,1745.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.),0.0,3.0,3,10.0,North,sector 109,,,,,,relatively new,0.0,1745.0,1550.0,,108.0,inf
1095,flat,Mahindra Aura4.2,1.4,9655.172413793103,1450.0,Super Built up area 1615(150.04 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),0.0,3.0,3,10.0,North,sector 110,,,,,,relatively new,1.0,1615.0,1550.0,1450.0,205.0,inf
1096,flat,Mahindra Aura4.2,1.8,8814.88736532811,2042.0,Super Built up area 2042(189.71 sq.m.)Built Up area: 1850 sq.ft. (171.87 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),0.0,3.0,3+,7.0,South-East,sector 110,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2042.0,1850.0,1650.0,199.0,inf
